StateFIPS,CountyFIPS,Name,Total,Employed,Unemployed
47,085,"Humphreys County, TN",8647,8126,521
47,087,"Jackson County, TN",4495,4180,315
47,089,"Jefferson County, TN",23629,22377,1252
47,091,"Johnson County, TN",7546,7182,364
47,093,"Knox County, TN",233831,224458,9373
47,095,"Lake County, TN",1917,1767,150
47,097,"Lauderdale County, TN",9442,8710,732
47,099,"Lawrence County, TN",17806,16776,1030
47,101,"Lewis County, TN",4890,4599,291
47,103,"Lincoln County, TN",15974,15318,656
47,105,"Loudon County, TN",22295,21250,1045
47,107,"McMinn County, TN",22776,21535,1241
47,109,"McNairy County, TN",8772,8154,618
47,111,"Macon County, TN",10243,9795,448
47,113,"Madison County, TN",47829,45493,2336
47,115,"Marion County, TN",11929,11176,753
47,117,"Marshall County, TN",15083,14385,698
47,119,"Maury County, TN",44115,42327,1788
47,121,"Meigs County, TN",4901,4565,336
47,123,"Monroe County, TN",19417,18388,1029
47,125,"Montgomery County, TN",80018,75931,4087
47,127,"Moore County, TN",3387,3259,128
47,129,"Morgan County, TN",7809,7304,505
47,131,"Obion County, TN",12580,11691,889
47,133,"Overton County, TN",9222,8727,495
47,135,"Perry County, TN",3192,2989,203
47,137,"Pickett County, TN",2328,2173,155
47,139,"Polk County, TN",7394,6970,424
47,141,"Putnam County, TN",33282,31644,1638
47,143,"Rhea County, TN",13485,12523,962
47,145,"Roane County, TN",22878,21599,1279
47,147,"Robertson County, TN",34780,33328,1452
47,149,"Rutherford County, TN",163741,157663,6078
47,151,"Scott County, TN",8028,7432,596
47,153,"Sequatchie County, TN",5926,5579,347
47,155,"Sevier County, TN",51239,48696,2543
47,157,"Shelby County, TN",434502,411215,23287
47,159,"Smith County, TN",8687,8288,399
47,161,"Stewart County, TN",5171,4819,352
47,163,"Sullivan County, TN",69815,66193,3622
47,165,"Sumner County, TN",92394,88792,3602
47,167,"Tipton County, TN",27529,25958,1571
47,169,"Trousdale County, TN",3849,3662,187
47,171,"Unicoi County, TN",7017,6517,500
47,173,"Union County, TN",7285,6862,423
47,175,"Van Buren County, TN",2038,1912,126
47,177,"Warren County, TN",17685,16832,853
47,179,"Washington County, TN",58782,55964,2818
47,181,"Wayne County, TN",6093,5691,402
47,183,"Weakley County, TN",15875,14944,931
47,185,"White County, TN",11770,11182,588
47,187,"Williamson County, TN",113631,109736,3895
47,189,"Wilson County, TN",67876,65252,2624
48,001,"Anderson County, TX",23518,22499,1019
48,003,"Andrews County, TX",8693,8282,411
48,005,"Angelina County, TX",37081,34888,2193
48,007,"Aransas County, TX",10241,9669,572
48,009,"Archer County, TX",4091,3914,177
48,011,"Armstrong County, TX",934,908,26
48,013,"Atascosa County, TX",21031,19906,1125
48,015,"Austin County, TX",14036,13287,749
48,017,"Bailey County, TX",2719,2600,119
48,019,"Bandera County, TX",9507,9116,391
48,021,"Bastrop County, TX",39046,37583,1463
48,023,"Baylor County, TX",1606,1548,58
48,025,"Bee County, TX",10314,9537,777
48,027,"Bell County, TX",139561,133264,6297
48,029,"Bexar County, TX",905846,871855,33991
48,031,"Blanco County, TX",5937,5753,184
48,033,"Borden County, TX",366,353,13
48,035,"Bosque County, TX",8191,7838,353
48,037,"Bowie County, TX",39643,37775,1868
48,039,"Brazoria County, TX",169940,161111,8829
48,041,"Brazos County, TX",111338,107481,3857
48,043,"Brewster County, TX",3963,3814,149
48,045,"Briscoe County, TX",548,524,24
48,047,"Brooks County, TX",2441,2152,289
48,049,"Brown County, TX",16177,15473,704
48,051,"Burleson County, TX",7880,7513,367
48,053,"Burnet County, TX",22004,21241,763
48,055,"Caldwell County, TX",17952,17173,779
48,057,"Calhoun County, TX",10780,10178,602
48,059,"Callahan County, TX",5808,5560,248
48,061,"Cameron County, TX",166111,154169,11942
48,063,"Camp County, TX",5064,4717,347
48,065,"Carson County, TX",3098,2997,101
48,067,"Cass County, TX",12276,11391,885
48,069,"Castro County, TX",3497,3389,108
48,071,"Chambers County, TX",18221,17110,1111
48,073,"Cherokee County, TX",21208,20128,1080
48,075,"Childress County, TX",2961,2872,89
48,077,"Clay County, TX",4797,4587,210
48,079,"Cochran County, TX",1174,1115,59
48,081,"Coke County, TX",1422,1363,59
48,083,"Coleman County, TX",3067,2888,179
48,085,"Collin County, TX",513225,495061,18164
48,087,"Collingsworth County, TX",1216,1174,42
48,089,"Colorado County, TX",9798,9336,462
48,091,"Comal County, TX",65520,63146,2374
48,093,"Comanche County, TX",5360,5129,231
48,095,"Concho County, TX",1332,1287,45
48,097,"Cooke County, TX",18923,18171,752
48,099,"Coryell County, TX",24428,23285,1143
48,101,"Cottle County, TX",525,498,27
48,103,"Crane County, TX",1706,1560,146
48,105,"Crockett County, TX",1737,1606,131
48,107,"Crosby County, TX",2623,2508,115
48,109,"Culberson County, TX",1000,959,41
48,111,"Dallam County, TX",4001,3912,89
48,113,"Dallas County, TX",1299134,1246814,52320
48,115,"Dawson County, TX",4643,4409,234
48,117,"Deaf Smith County, TX",8614,8344,270
48,119,"Delta County, TX",2607,2508,99
48,121,"Denton County, TX",452147,436615,15532
48,123,"DeWitt County, TX",9502,8983,519
48,125,"Dickens County, TX",692,658,34
48,127,"Dimmit County, TX",6242,5796,446
48,129,"Donley County, TX",1557,1494,63
48,131,"Duval County, TX",4887,4352,535
48,133,"Eastland County, TX",7424,7019,405
48,135,"Ector County, TX",76245,71389,4856
48,137,"Edwards County, TX",867,827,40
48,139,"Ellis County, TX",85025,81835,3190
48,141,"El Paso County, TX",349935,332601,17334
48,143,"Erath County, TX",20240,19418,822
48,145,"Falls County, TX",6613,6321,292
48,147,"Fannin County, TX",15774,15179,595
48,149,"Fayette County, TX",12496,12039,457
48,151,"Fisher County, TX",1760,1684,76
48,153,"Floyd County, TX",2738,2600,138
48,155,"Foard County, TX",540,520,20
48,157,"Fort Bend County, TX",367050,348684,18366
48,159,"Franklin County, TX",4512,4290,222
48,161,"Freestone County, TX",6872,6412,460
48,163,"Frio County, TX",8783,8355,428
48,165,"Gaines County, TX",9187,8844,343
48,167,"Galveston County, TX",160171,151625,8546
48,169,"Garza County, TX",2131,2048,83
48,171,"Gillespie County, TX",13001,12631,370
48,173,"Glasscock County, TX",749,720,29
48,175,"Goliad County, TX",3320,3127,193
48,177,"Gonzales County, TX",9574,9168,406
48,179,"Gray County, TX",8489,7903,586
48,181,"Grayson County, TX",61232,58868,2364
48,183,"Gregg County, TX",58383,54826,3557
48,185,"Grimes County, TX",11058,10326,732
48,187,"Guadalupe County, TX",75992,73263,2729
48,189,"Hale County, TX",12596,11887,709
48,191,"Hall County, TX",1166,1088,78
48,193,"Hamilton County, TX",3602,3425,177
48,195,"Hansford County, TX",2946,2854,92
48,197,"Hardeman County, TX",1625,1561,64
48,199,"Hardin County, TX",25170,23636,1534
48,201,"Harris County, TX",2251316,2131125,120191
48,203,"Harrison County, TX",29961,28159,1802
48,205,"Hartley County, TX",2961,2901,60
48,207,"Haskell County, TX",2509,2403,106
48,209,"Hays County, TX",104921,101416,3505
48,211,"Hemphill County, TX",2115,2036,79
48,213,"Henderson County, TX",35398,33741,1657
48,215,"Hidalgo County, TX",337251,310858,26393
48,217,"Hill County, TX",15812,15114,698
48,219,"Hockley County, TX",11176,10656,520
48,221,"Hood County, TX",25276,24086,1190
48,223,"Hopkins County, TX",17331,16639,692
48,225,"Houston County, TX",10067,9602,465
48,227,"Howard County, TX",13218,12486,732
48,229,"Hudspeth County, TX",1542,1450,92
48,231,"Hunt County, TX",40532,38793,1739
48,233,"Hutchinson County, TX",9639,9095,544
48,235,"Irion County, TX",780,755,25
48,237,"Jack County, TX",3857,3666,191
48,239,"Jackson County, TX",7277,6936,341
48,241,"Jasper County, TX",13472,12437,1035
48,243,"Jeff Davis County, TX",1074,1042,32
48,245,"Jefferson County, TX",107546,99999,7547
48,247,"Jim Hogg County, TX",1945,1759,186
48,249,"Jim Wells County, TX",17470,15625,1845
48,251,"Johnson County, TX",76072,72753,3319
48,253,"Jones County, TX",5627,5300,327
48,255,"Karnes County, TX",6279,5972,307
48,257,"Kaufman County, TX",57940,55742,2198
48,259,"Kendall County, TX",20353,19702,651
48,261,"Kenedy County, TX",217,207,10
48,263,"Kent County, TX",470,456,14
48,265,"Kerr County, TX",21366,20597,769
48,267,"Kimble County, TX",1953,1879,74
48,269,"King County, TX",178,171,7
48,271,"Kinney County, TX",1156,1089,67
48,273,"Kleberg County, TX",14114,13165,949
48,275,"Knox County, TX",1560,1494,66
48,277,"Lamar County, TX",23238,22161,1077
48,279,"Lamb County, TX",5249,4908,341
48,281,"Lampasas County, TX",9164,8783,381
48,283,"La Salle County, TX",3887,3687,200
48,285,"Lavaca County, TX",8746,8376,370
48,287,"Lee County, TX",9286,8936,350
48,289,"Leon County, TX",6513,6091,422
48,291,"Liberty County, TX",31554,29176,2378
48,293,"Limestone County, TX",8329,7862,467
48,295,"Lipscomb County, TX",1652,1579,73
48,297,"Live Oak County, TX",5206,4897,309
48,299,"Llano County, TX",8296,7950,346
48,301,"Loving County, TX",86,82,4
48,303,"Lubbock County, TX",153626,148411,5215
48,305,"Lynn County, TX",2731,2622,109
48,307,"McCulloch County, TX",3712,3545,167
48,309,"McLennan County, TX",116150,111548,4602
48,311,"McMullen County, TX",862,844,18
48,313,"Madison County, TX",4770,4527,243
48,315,"Marion County, TX",4343,4038,305
48,317,"Martin County, TX",2483,2374,109
48,319,"Mason County, TX",1791,1726,65
48,321,"Matagorda County, TX",16890,15653,1237
48,323,"Maverick County, TX",24249,21519,2730
48,325,"Medina County, TX",20999,20073,926
48,327,"Menard County, TX",818,781,37
48,329,"Midland County, TX",85080,81326,3754
48,331,"Milam County, TX",10272,9742,530
48,333,"Mills County, TX",1925,1845,80
48,335,"Mitchell County, TX",2610,2427,183
48,337,"Montague County, TX",9035,8587,448
48,339,"Montgomery County, TX",265996,252941,13055
48,341,"Moore County, TX",11197,10864,333
48,343,"Morris County, TX",4895,4359,536
48,345,"Motley County, TX",508,490,18
48,347,"Nacogdoches County, TX",28722,27375,1347
48,349,"Navarro County, TX",22775,21822,953
48,351,"Newton County, TX",5355,4930,425
48,353,"Nolan County, TX",6867,6537,330
48,355,"Nueces County, TX",167827,158355,9472
48,357,"Ochiltree County, TX",4664,4419,245
48,359,"Oldham County, TX",908,881,27
48,361,"Orange County, TX",37368,34859,2509
48,363,"Palo Pinto County, TX",13256,12530,726
48,365,"Panola County, TX",10235,9500,735
48,367,"Parker County, TX",61297,58798,2499
48,369,"Parmer County, TX",4950,4825,125
48,371,"Pecos County, TX",6498,6116,382
48,373,"Polk County, TX",17388,16287,1101
48,375,"Potter County, TX",56177,54294,1883
48,377,"Presidio County, TX",3081,2751,330
48,379,"Rains County, TX",5556,5333,223
48,381,"Randall County, TX",70685,68595,2090
48,383,"Reagan County, TX",1702,1597,105
48,385,"Real County, TX",1041,982,59
48,387,"Red River County, TX",5036,4744,292
48,389,"Reeves County, TX",6036,5715,321
48,391,"Refugio County, TX",3137,2929,208
48,393,"Roberts County, TX",442,422,20
48,395,"Robertson County, TX",7258,6890,368
48,397,"Rockwall County, TX",47367,45704,1663
48,399,"Runnels County, TX",4649,4465,184
48,401,"Rusk County, TX",22382,21076,1306
48,403,"Sabine County, TX",3484,3157,327
48,405,"San Augustine County, TX",2805,2554,251
48,407,"San Jacinto County, TX",11431,10713,718
48,409,"San Patricio County, TX",30623,28335,2288
48,411,"San Saba County, TX",2448,2365,83
48,413,"Schleicher County, TX",1421,1347,74
48,415,"Scurry County, TX",7410,6973,437
48,417,"Shackelford County, TX",1878,1806,72
48,419,"Shelby County, TX",10959,10300,659
48,421,"Sherman County, TX",1351,1311,40
48,423,"Smith County, TX",105484,100706,4778
48,425,"Somervell County, TX",4134,3935,199
48,427,"Starr County, TX",26365,22837,3528
48,429,"Stephens County, TX",4019,3807,212
48,431,"Sterling County, TX",670,644,26
48,433,"Stonewall County, TX",640,612,28
48,435,"Sutton County, TX",1592,1465,127
48,437,"Swisher County, TX",2716,2600,116
48,439,"Tarrant County, TX",1011543,971204,40339
48,441,"Taylor County, TX",63322,60949,2373
48,443,"Terrell County, TX",407,390,17
48,445,"Terry County, TX",5352,5096,256
48,447,"Throckmorton County, TX",743,717,26
48,449,"Titus County, TX",12884,12088,796
48,451,"Tom Green County, TX",54272,51838,2434
48,453,"Travis County, TX",678480,656873,21607
48,455,"Trinity County, TX",5485,5151,334
48,457,"Tyler County, TX",7217,6689,528
48,459,"Upshur County, TX",17903,16754,1149
48,461,"Upton County, TX",1582,1498,84
48,463,"Uvalde County, TX",11813,11184,629
48,465,"Val Verde County, TX",20147,18887,1260
48,467,"Van Zandt County, TX",24862,23791,1071
48,469,"Victoria County, TX",43732,41357,2375
48,471,"Walker County, TX",23797,22547,1250
48,473,"Waller County, TX",22180,20939,1241
48,475,"Ward County, TX",5397,5089,308
48,477,"Washington County, TX",15089,14320,769
48,479,"Webb County, TX",113897,108314,5583
48,481,"Wharton County, TX",21080,20018,1062
48,483,"Wheeler County, TX",2484,2366,118
48,485,"Wichita County, TX",55486,53072,2414
48,487,"Wilbarger County, TX",5050,4812,238
48,489,"Willacy County, TX",6505,5707,798
48,491,"Williamson County, TX",278717,269349,9368
48,493,"Wilson County, TX",23760,22830,930
48,495,"Winkler County, TX",3071,2834,237
48,497,"Wise County, TX",29438,28044,1394
48,499,"Wood County, TX",17248,16339,909
48,501,"Yoakum County, TX",3762,3582,180
48,503,"Young County, TX",8312,7947,365
48,505,"Zapata County, TX",5210,4648,562
48,507,"Zavala County, TX",3887,3347,540
49,001,"Beaver County, UT",3065,2918,147
49,003,"Box Elder County, UT",24595,23763,832
49,005,"Cache County, UT",61026,59218,1808
49,007,"Carbon County, UT",8298,7819,479
49,009,"Daggett County, UT",461,438,23
49,011,"Davis County, UT",163777,158759,5018
49,013,"Duchesne County, UT",8070,7373,697
49,015,"Emery County, UT",4246,3988,258
49,017,"Garfield County, UT",2779,2554,225
49,019,"Grand County, UT",5701,5376,325
49,021,"Iron County, UT",21385,20480,905
49,023,"Juab County, UT",5200,5016,184
49,025,"Kane County, UT",3679,3543,136
49,027,"Millard County, UT",6190,5990,200
49,029,"Morgan County, UT",5125,4977,148
49,031,"Piute County, UT",456,430,26
49,033,"Rich County, UT",1091,1057,34
49,035,"Salt Lake County, UT",599503,581020,18483
49,037,"San Juan County, UT",5713,5265,448
49,039,"Sanpete County, UT",11755,11300,455
49,041,"Sevier County, UT",9551,9145,406
49,043,"Summit County, UT",23791,23066,725
49,045,"Tooele County, UT",30713,29582,1131
49,047,"Uintah County, UT",14057,12782,1275
49,049,"Utah County, UT",277959,269619,8340
49,051,"Wasatch County, UT",13853,13398,455
49,053,"Washington County, UT",67007,64578,2429
49,055,"Wayne County, UT",1419,1312,107
49,057,"Weber County, UT",119671,115214,4457
50,001,"Addison County, VT",20925,20323,602
50,003,"Bennington County, VT",18503,17830,673
50,005,"Caledonia County, VT",14946,14345,601
50,007,"Chittenden County, VT",95560,93248,2312
50,009,"Essex County, VT",2708,2577,131
50,011,"Franklin County, VT",27448,26623,825
50,013,"Grand Isle County, VT",3988,3844,144
50,015,"Lamoille County, VT",13961,13389,572
50,017,"Orange County, VT",15951,15472,479
50,019,"Orleans County, VT",13572,12883,689
50,021,"Rutland County, VT",31554,30405,1149
50,023,"Washington County, VT",34014,32965,1049
50,025,"Windham County, VT",23294,22545,749
50,027,"Windsor County, VT",29429,28594,835
51,001,"Accomack County, VA",15820,15060,760
51,003,"Albemarle County, VA",54534,52631,1903
51,005,"Alleghany County, VA",6941,6593,348
51,007,"Amelia County, VA",6207,5947,260
51,009,"Amherst County, VA",15010,14364,646
51,011,"Appomattox County, VA",7006,6684,322
51,013,"Arlington County, VA",146628,142857,3771
51,015,"Augusta County, VA",36898,35570,1328
51,017,"Bath County, VA",2499,2408,91
51,019,"Bedford County, VA",38012,36486,1526
51,021,"Bland County, VA",2742,2601,141
51,023,"Botetourt County, VA",17375,16755,620
51,025,"Brunswick County, VA",6216,5852,364
51,027,"Buchanan County, VA",6860,6136,724
51,029,"Buckingham County, VA",6273,5939,334
51,031,"Campbell County, VA",25973,24840,1133
51,033,"Caroline County, VA",14875,14224,651
51,035,"Carroll County, VA",12977,12321,656
51,036,"Charles City County, VA",3724,3558,166
51,037,"Charlotte County, VA",5259,5000,259
51,041,"Chesterfield County, VA",180972,174105,6867
51,043,"Clarke County, VA",7446,7184,262
51,045,"Craig County, VA",2353,2243,110
51,047,"Culpeper County, VA",23481,22585,896
51,049,"Cumberland County, VA",4609,4400,209
51,051,"Dickenson County, VA",4575,4128,447
51,053,"Dinwiddie County, VA",13461,12815,646
51,057,"Essex County, VA",5529,5267,262
51,059,"Fairfax County, VA",617693,598093,19600
51,061,"Fauquier County, VA",35977,34745,1232
51,063,"Floyd County, VA",8201,7873,328
51,065,"Fluvanna County, VA",13201,12764,437
51,067,"Franklin County, VA",26402,25288,1114
51,069,"Frederick County, VA",45404,43842,1562
51,071,"Giles County, VA",7950,7530,420
51,073,"Gloucester County, VA",19118,18430,688
51,075,"Goochland County, VA",10845,10443,402
51,077,"Grayson County, VA",7031,6677,354
51,079,"Greene County, VA",9946,9626,320
51,081,"Greensville County, VA",4212,4002,210
51,083,"Halifax County, VA",14880,14026,854
51,085,"Hanover County, VA",57255,55280,1975
51,087,"Henrico County, VA",179085,172221,6864
51,089,"Henry County, VA",22165,20946,1219
51,091,"Highland County, VA",1308,1268,40
51,093,"Isle of Wight County, VA",18955,18151,804
51,095,"James City County, VA",34910,33580,1330
51,097,"King and Queen County, VA",3665,3515,150
51,099,"King George County, VA",12336,11817,519
51,101,"King William County, VA",8762,8435,327
51,103,"Lancaster County, VA",5115,4832,283
51,105,"Lee County, VA",8451,7886,565
51,107,"Loudoun County, VA",207602,201078,6524
51,109,"Louisa County, VA",18595,17895,700
51,111,"Lunenburg County, VA",5260,5021,239
51,113,"Madison County, VA",7183,6962,221
51,115,"Mathews County, VA",4045,3885,160
51,117,"Mecklenburg County, VA",12473,11783,690
51,119,"Middlesex County, VA",5035,4845,190
51,121,"Montgomery County, VA",49796,47769,2027
51,125,"Nelson County, VA",7246,6989,257
51,127,"New Kent County, VA",11690,11300,390
51,131,"Northampton County, VA",5881,5546,335
51,133,"Northumberland County, VA",5454,5161,293
51,135,"Nottoway County, VA",7044,6768,276
51,137,"Orange County, VA",16386,15730,656
51,139,"Page County, VA",11606,10971,635
51,141,"Patrick County, VA",7962,7582,380
51,143,"Pittsylvania County, VA",29732,28343,1389
51,145,"Powhatan County, VA",13656,13180,476
51,147,"Prince Edward County, VA",10166,9632,534
51,149,"Prince George County, VA",14949,14234,715
51,153,"Prince William County, VA",235285,226848,8437
51,155,"Pulaski County, VA",16285,15331,954
51,157,"Rappahannock County, VA",3717,3588,129
51,159,"Richmond County, VA",3913,3771,142
51,161,"Roanoke County, VA",49206,47475,1731
51,163,"Rockbridge County, VA",10475,10024,451
51,165,"Rockingham County, VA",40616,39212,1404
51,167,"Russell County, VA",11253,10538,715
51,169,"Scott County, VA",9436,8982,454
51,171,"Shenandoah County, VA",20856,20084,772
51,173,"Smyth County, VA",13691,12909,782
51,175,"Southampton County, VA",9049,8699,350
51,177,"Spotsylvania County, VA",65027,62413,2614
51,179,"Stafford County, VA",68383,65749,2634
51,181,"Surry County, VA",3660,3471,189
51,183,"Sussex County, VA",3952,3708,244
51,185,"Tazewell County, VA",15965,14787,1178
51,187,"Warren County, VA",19725,18940,785
51,191,"Washington County, VA",26881,25687,1194
51,193,"Westmoreland County, VA",8989,8584,405
51,195,"Wise County, VA",13211,12109,1102
51,197,"Wythe County, VA",13673,12905,768
51,199,"York County, VA",32155,30926,1229
51,510,"Alexandria city, VA",96536,93776,2760
51,520,"Bristol city, VA",7455,7084,371
51,530,"Buena Vista city, VA",3279,3115,164
51,540,"Charlottesville city, VA",24916,24088,828
51,550,"Chesapeake city, VA",118086,113123,4963
51,570,"Colonial Heights city, VA",8723,8338,385
51,580,"Covington city, VA",2385,2247,138
51,590,"Danville city, VA",19125,17984,1141
51,595,"Emporia city, VA",2246,2104,142
51,600,"Fairfax city, VA",12993,12602,391
51,610,"Falls Church city, VA",7993,7778,215
51,620,"Franklin city, VA",3540,3329,211
51,630,"Fredericksburg city, VA",13575,12936,639
51,640,"Galax city, VA",2905,2764,141
51,650,"Hampton city, VA",64029,60438,3591
51,660,"Harrisonburg city, VA",24259,23107,1152
51,670,"Hopewell city, VA",9786,9157,629
51,678,"Lexington city, VA",2267,2130,137
51,680,"Lynchburg city, VA",35557,33738,1819
51,683,"Manassas city, VA",21626,20858,768
51,685,"Manassas Park city, VA",8493,8188,305
51,690,"Martinsville city, VA",5167,4807,360
51,700,"Newport News city, VA",88936,84452,4484
51,710,"Norfolk city, VA",110464,104722,5742
51,720,"Norton city, VA",1662,1550,112
51,730,"Petersburg city, VA",13214,12194,1020
51,735,"Poquoson city, VA",6176,5963,213
51,740,"Portsmouth city, VA",44103,41436,2667
51,750,"Radford city, VA",8267,7826,441
51,760,"Richmond city, VA",114798,109549,5249
51,770,"Roanoke city, VA",48997,46924,2073
51,775,"Salem city, VA",12909,12409,500
51,790,"Staunton city, VA",11808,11354,454
51,800,"Suffolk city, VA",43013,41030,1983
51,810,"Virginia Beach city, VA",229517,220574,8943
51,820,"Waynesboro city, VA",10205,9788,417
51,830,"Williamsburg city, VA",6720,6354,366
51,840,"Winchester city, VA",14345,13780,565
53,001,"Adams County, WA",8717,8166,551
53,003,"Asotin County, WA",9972,9483,489
53,005,"Benton County, WA",94362,88504,5858
53,007,"Chelan County, WA",43313,40878,2435
53,009,"Clallam County, WA",27332,25285,2047
53,011,"Clark County, WA",220996,207736,13260
53,013,"Columbia County, WA",1720,1610,110
53,015,"Cowlitz County, WA",44876,41712,3164
53,017,"Douglas County, WA",20545,19154,1391
53,019,"Ferry County, WA",2493,2240,253
53,021,"Franklin County, WA",39864,36952,2912
53,023,"Garfield County, WA",920,867,53
53,025,"Grant County, WA",44585,41462,3123
53,027,"Grays Harbor County, WA",27256,25019,2237
53,029,"Island County, WA",32764,30860,1904
53,031,"Jefferson County, WA",11516,10714,802
53,033,"King County, WA",1213173,1166951,46222
53,035,"Kitsap County, WA",118285,111789,6496
53,037,"Kittitas County, WA",21549,20286,1263
53,039,"Klickitat County, WA",9649,9002,647
53,041,"Lewis County, WA",31938,29483,2455
53,043,"Lincoln County, WA",4894,4626,268
53,045,"Mason County, WA",23519,21769,1750
53,047,"Okanogan County, WA",21415,20015,1400
53,049,"Pacific County, WA",8295,7637,658
53,051,"Pend Oreille County, WA",4663,4254,409
53,053,"Pierce County, WA",404970,380954,24016
53,055,"San Juan County, WA",7879,7518,361
53,057,"Skagit County, WA",58012,54287,3725
53,059,"Skamania County, WA",5078,4731,347
53,061,"Snohomish County, WA",415292,397875,17417
53,063,"Spokane County, WA",234673,220625,14048
53,065,"Stevens County, WA",17894,16446,1448
53,067,"Thurston County, WA",129896,122677,7219
53,069,"Wahkiakum County, WA",1289,1179,110
53,071,"Walla Walla County, WA",28734,27206,1528
53,073,"Whatcom County, WA",107213,101059,6154
53,075,"Whitman County, WA",23132,21989,1143
53,077,"Yakima County, WA",125890,116529,9361
54,001,"Barbour County, WV",6983,6508,475
54,003,"Berkeley County, WV",54260,52110,2150
54,005,"Boone County, WV",8014,7284,730
54,007,"Braxton County, WV",5509,5026,483
54,009,"Brooke County, WV",10012,9306,706
54,011,"Cabell County, WV",41349,39356,1993
54,013,"Calhoun County, WV",2630,2292,338
54,015,"Clay County, WV",3269,2930,339
54,017,"Doddridge County, WV",3794,3597,197
54,019,"Fayette County, WV",16024,14752,1272
54,021,"Gilmer County, WV",2547,2337,210
54,023,"Grant County, WV",5974,5619,355
54,025,"Greenbrier County, WV",15735,14885,850
54,027,"Hampshire County, WV",9927,9495,432
54,029,"Hancock County, WV",12899,11995,904
54,031,"Hardy County, WV",5736,5409,327
54,033,"Harrison County, WV",32448,30555,1893
54,035,"Jackson County, WV",12045,11263,782
54,037,"Jefferson County, WV",28648,27683,965
54,039,"Kanawha County, WV",85575,80899,4676
54,041,"Lewis County, WV",6850,6268,582
54,043,"Lincoln County, WV",7312,6688,624
54,045,"Logan County, WV",11195,10052,1143
54,047,"McDowell County, WV",5102,4481,621
54,049,"Marion County, WV",25754,24069,1685
54,051,"Marshall County, WV",14111,12986,1125
54,053,"Mason County, WV",10063,9345,718
54,055,"Mercer County, WV",21760,20302,1458
54,057,"Mineral County, WV",11947,11235,712
54,059,"Mingo County, WV",6751,5899,852
54,061,"Monongalia County, WV",51452,49222,2230
54,063,"Monroe County, WV",5998,5725,273
54,065,"Morgan County, WV",7679,7342,337
54,067,"Nicholas County, WV",9619,8770,849
54,069,"Ohio County, WV",20695,19546,1149
54,071,"Pendleton County, WV",3665,3523,142
54,073,"Pleasants County, WV",2964,2721,243
54,075,"Pocahontas County, WV",3739,3490,249
54,077,"Preston County, WV",14900,14044,856
54,079,"Putnam County, WV",25859,24594,1265
54,081,"Raleigh County, WV",30031,27931,2100
54,083,"Randolph County, WV",12245,11511,734
54,085,"Ritchie County, WV",4578,4279,299
54,087,"Roane County, WV",5219,4681,538
54,089,"Summers County, WV",4585,4304,281
54,091,"Taylor County, WV",7844,7401,443
54,093,"Tucker County, WV",3487,3299,188
54,095,"Tyler County, WV",3559,3242,317
54,097,"Upshur County, WV",9837,9095,742
54,099,"Wayne County, WV",15582,14552,1030
54,101,"Webster County, WV",3502,3209,293
54,103,"Wetzel County, WV",7225,6557,668
54,105,"Wirt County, WV",2239,2042,197
54,107,"Wood County, WV",36940,34816,2124
54,109,"Wyoming County, WV",7444,6685,759
55,001,"Adams County, WI",8255,7770,485
55,003,"Ashland County, WI",7929,7510,419
55,005,"Barron County, WI",24277,23203,1074
55,007,"Bayfield County, WI",7507,7003,504
55,009,"Brown County, WI",140794,135820,4974
55,011,"Buffalo County, WI",6553,6268,285
55,013,"Burnett County, WI",7152,6735,417
55,015,"Calumet County, WI",27650,26782,868
55,017,"Chippewa County, WI",33263,31887,1376
55,019,"Clark County, WI",17481,16817,664
55,021,"Columbia County, WI",31490,30384,1106
55,023,"Crawford County, WI",7899,7523,376
55,025,"Dane County, WI",316992,308144,8848
55,027,"Dodge County, WI",47741,46043,1698
55,029,"Door County, WI",15457,14712,745
55,031,"Douglas County, WI",23499,22295,1204
55,033,"Dunn County, WI",24257,23290,967
55,035,"Eau Claire County, WI",58728,56769,1959
55,037,"Florence County, WI",2221,2093,128
55,039,"Fond du Lac County, WI",56786,54835,1951
55,041,"Forest County, WI",3987,3745,242
55,043,"Grant County, WI",28126,27054,1072
55,045,"Green County, WI",21153,20466,687
55,047,"Green Lake County, WI",9733,9270,463
55,049,"Iowa County, WI",13661,13195,466
55,051,"Iron County, WI",2629,2438,191
55,053,"Jackson County, WI",10298,9859,439
55,055,"Jefferson County, WI",45585,43852,1733
55,057,"Juneau County, WI",13498,12916,582
55,059,"Kenosha County, WI",88081,84061,4020
55,061,"Kewaunee County, WI",11005,10611,394
55,063,"La Crosse County, WI",67388,65012,2376
55,065,"Lafayette County, WI",9818,9514,304
55,067,"Langlade County, WI",9548,9064,484
55,069,"Lincoln County, WI",15218,14570,648
55,071,"Manitowoc County, WI",41731,39977,1754
55,073,"Marathon County, WI",73437,70883,2554
55,075,"Marinette County, WI",20173,19094,1079
55,077,"Marquette County, WI",7532,7159,373
55,078,"Menominee County, WI",1569,1452,117
55,079,"Milwaukee County, WI",475320,452193,23127
55,081,"Monroe County, WI",22965,22110,855
55,083,"Oconto County, WI",20406,19527,879
55,085,"Oneida County, WI",18531,17654,877
55,087,"Outagamie County, WI",103617,100040,3577
55,089,"Ozaukee County, WI",48924,47327,1597
55,091,"Pepin County, WI",4155,4001,154
